"(0.3423, -0.4126, -0.0105, 0.4316, -0.1938)",[ 3.4281 -0.9603  0.25  ]
"(-0.4751, 0.4654, -0.1545, 0.235, -0.224)",[3.6136 0.3048 0.25  ]
"(0.2624, 0.0567, 0.1063, -0.1059, 0.2085)",[3.5379 0.9706 0.25  ]
"(-0.4265, 0.1244, -0.2359, -0.0153, 0.274)",[3.5913 0.4973 0.25  ]
"(-0.2586, -0.2235, -0.425, 0.1231, -0.3629)",[ 2.645  -2.2456  0.25  ]
"(0.1608, 0.1631, 0.1227, -0.1847, 0.0432)",[3.6134 0.6688 0.25  ]
"(0.0916, 0.304, -0.4464, -0.1163, -0.4757)",[ 3.2122 -1.6037  0.25  ]
"(-0.4117, -0.3483, 0.4535, -0.1642, 0.3407)",[3.5501 0.7333 0.25  ]
"(-0.1649, 0.3069, 0.4778, -0.1901, -0.2734)",[3.5231 0.5556 0.25  ]
"(-0.1194, 0.4192, -0.1095, -0.4405, 0.1695)",[3.4745 0.9021 0.25  ]
"(0.1662, -0.1696, -0.4787, 0.1638, -0.0512)",[ 3.4016 -1.1462  0.25  ]
"(-0.0197, 0.097, 0.4689, 0.0999, -0.4131)",[ 3.5649 -0.0707  0.25  ]
"(-0.4117, 0.276, 0.4449, -0.3368, -0.3537)",[ 3.5725 -0.2749  0.25  ]
"(-0.1101, 0.256, 0.2657, 0.3253, -0.4937)",[ 3.5397 -0.1195  0.25  ]
"(0.3409, 0.4526, 0.053, 0.4318, -0.1857)",[3.1986 1.1557 0.25  ]
"(0.3339, 0.0125, -0.2366, 0.3001, 0.0154)",[3.6438 0.0816 0.25  ]
"(0.0525, -0.2839, -0.1052, -0.4895, -0.3233)",[ 2.6513 -2.1744  0.25  ]
"(-0.2437, 0.0877, 0.4771, -0.1942, 0.1495)",[3.403  1.1934 0.25  ]
"(-0.1732, 0.178, 0.3367, 0.1579, 0.1477)",[3.2292 1.5151 0.25  ]
"(0.2267, 0.2046, -0.0149, 0.2534, -0.4257)",[ 3.5853 -0.5232  0.25  ]
"(-0.0242, -0.0432, -0.3208, -0.0976, 0.1856)",[ 3.6276 -0.1935  0.25  ]
"(-0.1857, -0.0153, 0.244, 0.1225, -0.2848)",[ 3.6371 -0.4624  0.25  ]
"(0.2697, -0.4769, 0.2223, -0.4652, 0.2835)",[ 3.5924 -0.2552  0.25  ]
"(0.0517, -0.2862, 0.4419, -0.1924, -0.0049)",[ 3.6632 -0.111   0.25  ]
"(0.0602, 0.3375, 0.129, 0.1399, -0.0126)",[3.3608 1.2451 0.25  ]
"(0.2323, 0.0963, 0.4459, 0.0839, -0.402)",[ 3.5431 -0.0688  0.25  ]
"(0.0414, -0.1982, 0.0191, 0.0619, 0.1314)",[3.6925 0.0222 0.25  ]
"(-0.4538, -0.0217, -0.0219, -0.0024, -0.4317)",[ 3.2184 -1.6417  0.25  ]
"(-0.3188, 0.1007, -0.5006, -0.2536, 0.2615)",[ 3.4467 -0.2817  0.25  ]
"(0.3322, -0.2501, -0.2283, -0.3201, 0.1502)",[ 3.4947 -0.734   0.25  ]
"(-0.1734, 0.0718, -0.2494, -0.4788, -0.2276)",[ 3.1172 -1.5113  0.25  ]
"(0.2867, -0.0291, -0.4482, 0.1742, -0.4809)",[ 2.9894 -1.9505  0.25  ]
"(-0.4761, 0.4199, -0.4998, 0.3613, 0.0402)",[3.5807 0.5273 0.25  ]
"(0.0931, 0.3233, 0.222, -0.0162, -0.4871)",[ 3.6035 -0.3418  0.25  ]
"(-0.0234, -0.2985, 0.4122, 0.0445, 0.21)",[3.5485 0.8117 0.25  ]
"(0.4535, 0.1454, -0.1041, -0.3542, 0.1055)",[3.6364 0.3076 0.25  ]
"(-0.4895, -0.3637, 0.1543, 0.1421, 0.4674)",[3.5509 0.7771 0.25  ]
"(-0.1699, 0.1766, -0.2526, 0.235, 0.1062)",[3.6516 0.4773 0.25  ]
"(-0.319, -0.0828, 0.0676, -0.001, -0.4927)",[ 3.1949 -1.7302  0.25  ]
"(-0.1291, 0.3132, -0.2164, -0.0658, -0.3371)",[ 3.561  -0.8457  0.25  ]
"(0.0761, 0.1943, 0.4946, 0.0538, 0.1841)",[2.9126 1.8766 0.25  ]
"(0.2391, -0.4663, 0.4449, 0.0873, -0.4085)",[ 3.2687 -1.431   0.25  ]
"(-0.0356, 0.2615, 0.0814, 0.0115, 0.0915)",[3.4858 1.0932 0.25  ]
"(0.3579, -0.2243, -0.1861, 0.1216, -0.2634)",[ 3.3017 -1.4657  0.25  ]
"(-0.0155, 0.4215, -0.2988, 0.4507, 0.1616)",[3.2554 1.4804 0.25  ]
"(-0.1915, -0.2749, 0.2448, 0.0567, 0.0926)",[3.6805 0.0748 0.25  ]
"(0.1592, 0.0836, 0.1214, 0.1946, 0.4551)",[2.91   2.0503 0.25  ]
"(-0.4591, -0.4529, 0.0968, -0.1138, 0.1974)",[ 3.5112 -0.6637  0.25  ]
"(0.3877, 0.1772, -0.5024, 0.0372, 0.3775)",[3.4601 1.0457 0.25  ]
"(-0.4293, -0.473, -0.3933, 0.2659, 0.2374)",[ 3.34   -1.0123  0.25  ]
"(0.1642, 0.1421, 0.26, -0.2724, -0.0871)",[3.6568 0.2783 0.25  ]
"(0.3916, -0.452, 0.4061, -0.1463, 0.4589)",[3.4644 1.0194 0.25  ]
"(0.337, 0.2142, -0.215, 0.4521, 0.3938)",[2.9478 1.9034 0.25  ]
"(0.2792, -0.2885, 0.3618, -0.1876, -0.3687)",[ 3.3818 -1.3244  0.25  ]
"(-0.4623, 0.4421, -0.3985, 0.3798, 0.2023)",[3.3958 1.2128 0.25  ]
"(-0.2082, -0.3142, -0.0442, 0.1449, 0.0456)",[ 3.582  -0.7314  0.25  ]
"(-0.4386, 0.2273, -0.503, -0.0336, 0.2575)",[3.5428 0.2365 0.25  ]
"(0.0645, -0.2711, -0.0911, -0.3928, -0.3114)",[ 2.7895 -2.0879  0.25  ]
"(0.4582, 0.4292, -0.1064, -0.3548, 0.102)",[3.4779 0.9851 0.25  ]
"(-0.4231, 0.4515, 0.4302, 0.2512, 0.4724)",[1.7345 2.7422 0.25  ]
"(-0.1715, 0.1718, 0.3139, -0.3938, -0.4392)",[ 3.5108 -0.9115  0.25  ]
"(0.3375, -0.1872, -0.4069, 0.0437, -0.3774)",[ 2.8578 -2.0679  0.25  ]
"(0.3305, 0.2127, -0.2169, -0.046, 0.3924)",[3.3231 1.4765 0.25  ]
"(-0.1699, 0.1823, -0.2677, 0.1615, 0.1519)",[3.6401 0.5403 0.25  ]
"(-0.0514, -0.1657, -0.206, -0.0463, 0.0847)",[ 3.5941 -0.6103  0.25  ]
"(-0.4805, -0.3588, 0.1592, 0.1509, -0.3892)",[ 3.06   -1.8659  0.25  ]
"(-0.3706, -0.4688, 0.0494, 0.2409, -0.2392)",[ 3.1374 -1.7292  0.25  ]
"(0.2146, -0.3813, 0.0297, 0.1322, -0.4923)",[ 2.9468 -2.0375  0.25  ]
"(0.3868, -0.3471, 0.4032, 0.0638, 0.4527)",[3.2247 1.4967 0.25  ]
"(0.4301, 0.2675, -0.1955, -0.1982, 0.4392)",[3.2361 1.6054 0.25  ]
"(-0.0096, 0.427, -0.1133, 0.0961, -0.1227)",[3.6046 0.5897 0.25  ]
"(0.0084, -0.3939, 0.0659, -0.0189, 0.3364)",[3.6607 0.2079 0.25  ]
"(-0.4463, -0.497, 0.4007, -0.1506, 0.0835)",[ 3.535  -0.6681  0.25  ]
"(-0.4611, 0.1715, -0.2991, 0.0501, 0.1222)",[3.6282 0.1186 0.25  ]
"(-0.4394, -0.505, 0.3976, -0.1503, -0.226)",[ 3.2223 -1.5292  0.25  ]
"(0.0486, -0.1956, -0.4841, 0.0613, 0.1338)",[ 3.4521 -0.8785  0.25  ]
"(0.0329, -0.429, -0.0483, -0.1891, 0.1815)",[ 3.5142 -0.7728  0.25  ]
"(0.2056, 0.4127, -0.2171, -0.2665, -0.3375)",[ 3.581  -0.6677  0.25  ]
"(-0.4413, 0.3514, -0.1187, 0.3805, 0.191)",[3.3147 1.4118 0.25  ]
"(0.0642, -0.2785, 0.2802, 0.0024, 0.0009)",[ 3.6736 -0.1637  0.25  ]
"(0.3847, -0.2118, -0.4116, -0.1911, 0.3581)",[ 3.5478 -0.1791  0.25  ]
"(-0.4216, -0.4792, -0.1468, 0.0761, -0.4403)",[ 2.2911 -2.5407  0.25  ]
"(-0.4058, -0.0952, 0.3843, -0.2268, 0.1952)",[3.5779 0.6495 0.25  ]
"(-0.0446, 0.2674, 0.0845, -0.2124, 0.0969)",[3.5674 0.837  0.25  ]
"(0.167, 0.0712, -0.4783, 0.1645, -0.1414)",[ 3.5412 -0.8362  0.25  ]
"(-0.1561, 0.3346, -0.1454, 0.0836, 0.4845)",[2.9839 2.0244 0.25  ]
"(0.3431, 0.5035, 0.3831, -0.1564, -0.2471)",[3.3335 1.0149 0.25  ]
"(0.5021, 0.0717, 0.0527, -0.4879, -0.4582)",[ 3.2865 -1.4753  0.25  ]
"(-0.249, -0.2602, -0.0832, 0.4435, 0.2013)",[3.6519 0.1909 0.25  ]
"(0.3732, -0.003, -0.3436, -0.4953, 0.2779)",[ 3.5137 -0.1937  0.25  ]
"(0.4448, 0.1335, -0.1074, -0.3596, 0.1039)",[3.6426 0.1759 0.25  ]
"(0.2777, 0.1121, 0.4815, 0.1097, -0.1877)",[3.42   0.7263 0.25  ]
"(-0.4601, -0.451, 0.099, -0.326, 0.1991)",[ 3.3919 -0.8432  0.25  ]
"(-0.3884, -0.0106, -0.4321, 0.2258, 0.0203)",[ 3.5289 -0.7366  0.25  ]
"(-0.0421, 0.0989, 0.3681, 0.0688, 0.1387)",[3.3346 1.3404 0.25  ]
"(-0.2222, -0.3302, -0.0614, 0.1151, 0.031)",[ 3.5483 -0.8433  0.25  ]
"(0.3501, -0.4629, -0.386, -0.1685, 0.2487)",[ 3.2738 -1.1089  0.25  ]
"(0.3347, 0.143, 0.0834, -0.4657, -0.3372)",[ 3.5104 -0.9586  0.25  ]
"(0.2878, -0.4645, 0.4859, 0.085, 0.2953)",[3.4645 0.8748 0.25  ]
"(-0.261, 0.1632, -0.2468, 0.2237, -0.4766)",[ 3.3711 -1.401   0.25  ]
"(-0.3927, 0.2713, -0.4772, -0.1249, -0.4092)",[ 3.0969 -1.6328  0.25  ]
"(-0.2607, -0.4036, 0.1368, -0.0035, 0.4361)",[3.618  0.4785 0.25  ]
"(0.2774, 0.4114, -0.2099, -0.0115, -0.3877)",[ 3.6181 -0.4933  0.25  ]
"(-0.4192, -0.4727, -0.1431, 0.076, 0.2875)",[ 3.4976 -0.6385  0.25  ]
"(0.0769, 0.1951, 0.4954, 0.3644, 0.1849)",[2.5747 2.0546 0.25  ]
"(-0.1209, 0.4223, -0.1091, -0.4802, 0.1737)",[3.4882 0.798  0.25  ]
"(0.3091, 0.3928, 0.1731, -0.3363, -0.0975)",[3.54   0.7467 0.25  ]
"(-0.2288, 0.0985, 0.1693, 0.2757, 0.158)",[3.4202 1.2005 0.25  ]
"(0.0413, -0.0934, -0.4918, -0.2603, 0.1262)",[ 3.3518 -0.9372  0.25  ]
"(0.2804, -0.0421, -0.205, -0.3579, 0.2995)",[3.6109 0.1058 0.25  ]
"(-0.4574, 0.4427, -0.2872, 0.3836, -0.1078)",[3.6084 0.3954 0.25  ]
"(0.312, 0.2797, -0.3712, -0.1525, 0.3597)",[3.4524 1.1044 0.25  ]
"(0.4014, -0.4526, 0.4087, 0.0674, 0.4567)",[3.3221 1.2811 0.25  ]
"(0.2775, 0.0409, -0.2879, -0.3457, 0.1605)",[ 3.6092 -0.1267  0.25  ]
"(0.2682, -0.3244, -0.2439, 0.2271, -0.2549)",[ 3.206  -1.6089  0.25  ]
"(-0.0243, -0.415, 0.2451, -0.2764, 0.0949)",[ 3.5735 -0.6651  0.25  ]
"(-0.0277, 0.0016, -0.4478, 0.0917, -0.4182)",[ 3.0361 -1.8944  0.25  ]
"(0.3332, 0.3583, -0.1819, -0.2923, -0.3116)",[ 3.5922 -0.6154  0.25  ]
"(-0.4433, -0.2752, -0.2942, -0.1355, -0.366)",[ 2.3937 -2.3541  0.25  ]
"(-0.0665, 0.0489, -0.2719, 0.2759, 0.2102)",[3.637 0.557 0.25 ]
"(-0.4428, 0.3483, 0.1376, 0.3783, 0.188)",[3.0104 1.8103 0.25  ]
"(-0.054, 0.0844, 0.0136, 0.0524, 0.125)",[3.628  0.6795 0.25  ]
"(0.3388, -0.0475, -0.2455, 0.2269, -0.4385)",[ 3.2836 -1.51    0.25  ]
"(0.5008, 0.332, 0.3236, -0.308, -0.2147)",[3.5263 0.5561 0.25  ]
"(0.2579, -0.0494, -0.29, -0.2378, 0.321)",[3.615  0.2661 0.25  ]
"(0.479, -0.2875, 0.4227, 0.0533, 0.2223)",[3.4053 1.0031 0.25  ]
"(0.1505, -0.4825, 0.0249, 0.133, -0.1412)",[ 3.3116 -1.4325  0.25  ]
"(0.2057, -0.4564, 0.4845, 0.4621, 0.443)",[3.0158 1.5972 0.25  ]
"(0.0575, 0.3427, 0.1329, 0.3734, 0.1825)",[2.857  1.9409 0.25  ]
"(0.2659, -0.0495, -0.2884, -0.2363, -0.4698)",[ 2.8483 -2.106   0.25  ]
"(-0.1653, -0.2316, 0.4785, -0.1914, -0.2717)",[ 3.5389 -0.8773  0.25  ]
"(0.1163, 0.3079, -0.2221, -0.0725, 0.3579)",[3.331  1.4736 0.25  ]
"(-0.007, 0.4261, -0.1131, 0.0788, 0.4858)",[2.6693 2.3425 0.25  ]
"(-0.1676, 0.1757, 0.3657, -0.3943, -0.3041)",[ 3.6114 -0.3961  0.25  ]
"(0.4969, -0.3718, 0.2574, 0.1381, -0.142)",[ 3.5361 -0.5662  0.25  ]
"(-0.3994, 0.2777, 0.4662, -0.3033, 0.0386)",[3.3884 1.0964 0.25  ]
"(-0.134, 0.3931, -0.1282, 0.1389, -0.4856)",[ 3.566  -0.8211  0.25  ]
"(-0.1699, -0.0258, 0.2426, -0.0474, 0.1643)",[3.6072 0.7241 0.25  ]
"(0.2708, -0.0405, -0.2798, 0.2297, -0.4306)",[ 3.2708 -1.5514  0.25  ]
"(0.3942, 0.1865, -0.0343, 0.079, 0.387)",[3.0713 1.8394 0.25  ]
"(0.0023, 0.2603, -0.3196, -0.2002, -0.1096)",[ 3.5961 -0.5327  0.25  ]
"(-0.2824, -0.0309, 0.1275, -0.231, -0.0212)",[ 3.6406 -0.3508  0.25  ]
"(0.2729, 0.0604, 0.1114, -0.0977, 0.2094)",[3.5077 1.0536 0.25  ]
"(0.0535, -0.0785, -0.4769, 0.3615, 0.2704)",[3.6306 0.1998 0.25  ]
"(-0.2095, 0.3771, -0.1033, 0.4761, 0.3573)",[2.7656 2.1526 0.25  ]
"(-0.1263, 0.117, -0.3244, -0.4005, -0.4923)",[ 2.7064 -2.1281  0.25  ]
"(-0.3901, 0.3129, 0.4724, -0.0891, 0.3739)",[2.6389 2.2463 0.25  ]
"(-0.0219, 0.4074, 0.1976, 0.108, -0.0231)",[3.2894 1.3554 0.25  ]
"(0.3859, 0.3837, -0.0957, 0.4818, 0.3633)",[2.4789 2.2709 0.25  ]
"(0.1407, -0.4773, 0.4531, 0.5038, -0.2475)",[ 3.4261 -0.5063  0.25  ]
"(-0.2367, -0.3359, 0.0619, 0.4842, -0.4763)",[ 3.1125 -1.7698  0.25  ]
"(0.3175, 0.3951, 0.1756, 0.1539, -0.0952)",[3.264  1.2542 0.25  ]
"(-0.0207, 0.2551, 0.0146, 0.1129, -0.0149)",[3.6026 0.6879 0.25  ]
"(0.4054, 0.4219, -0.4792, 0.0581, -0.1967)",[ 3.6183 -0.2457  0.25  ]
"(-0.2896, -0.0442, 0.458, -0.2405, -0.0351)",[3.6353 0.2469 0.25  ]
"(0.3722, -0.1198, 0.4779, -0.1951, 0.2814)",[3.3196 1.3578 0.25  ]
"(-0.0865, -0.4775, -0.1467, 0.0727, 0.2827)",[ 3.5765 -0.4852  0.25  ]
"(-0.2486, -0.4025, 0.4764, -0.1963, -0.4404)",[ 3.0669 -1.8484  0.25  ]
"(-0.038, -0.3367, 0.2417, -0.4715, 0.1239)",[ 3.5359 -0.6359  0.25  ]
"(-0.088, -0.4618, 0.4778, 0.4569, -0.0216)",[3.5212 0.1228 0.25  ]
"(-0.4483, -0.2807, -0.2984, -0.1686, -0.3676)",[ 2.3163 -2.3938  0.25  ]
"(0.0714, -0.2673, 0.2717, -0.3875, -0.3076)",[ 3.2293 -1.6071  0.25  ]
"(0.2924, 0.1868, 0.4063, 0.0642, 0.4586)",[2.3714 2.439  0.25  ]
"(-0.1396, 0.198, -0.1348, 0.1323, -0.1004)",[ 3.6924 -0.0272  0.25  ]
"(0.1054, -0.0782, 0.4006, -0.2118, 0.212)",[3.5199 0.9759 0.25  ]
"(-0.3147, -0.4406, -0.5095, 0.4528, 0.2884)",[ 3.4649 -0.6475  0.25  ]
"(0.3667, -0.4091, -0.3584, -0.5055, 0.2588)",[ 3.171  -1.1178  0.25  ]
"(0.3635, -0.4972, -0.3566, -0.4572, -0.2269)",[ 2.1636 -2.3946  0.25  ]
"(-0.4431, -0.5086, 0.3219, 0.2646, 0.0692)",[ 3.6086 -0.3243  0.25  ]
"(-0.4791, 0.4246, -0.0363, 0.0962, -0.1251)",[3.5875 0.5401 0.25  ]
"(0.0458, 0.4436, -0.1382, 0.2092, 0.1949)",[3.1802 1.6627 0.25  ]
"(0.2694, 0.1621, -0.245, 0.2276, -0.2595)",[ 3.6329 -0.4144  0.25  ]
"(0.3358, -0.3202, -0.2491, 0.4033, -0.0015)",[ 3.552  -0.5615  0.25  ]
"(0.0655, -0.2729, -0.094, -0.1327, -0.3134)",[ 2.9982 -1.9458  0.25  ]
"(-0.209, 0.3496, -0.1891, -0.3002, -0.3202)",[ 3.491  -0.8983  0.25  ]
"(-0.4141, 0.2611, 0.382, -0.3463, -0.369)",[ 3.5758 -0.3479  0.25  ]
"(-0.2076, 0.2366, -0.0439, 0.1441, 0.0481)",[3.6053 0.7116 0.25  ]
"(-0.0342, -0.4164, 0.2421, -0.4507, 0.0945)",[ 3.4611 -0.8973  0.25  ]
"(-0.3782, -0.4125, 0.4791, -0.0831, 0.0467)",[ 3.621  -0.3017  0.25  ]
"(-0.452, -0.3657, -0.3754, -0.1735, -0.3772)",[ 2.0216 -2.521   0.25  ]
"(0.065, -0.2728, 0.4561, 0.0072, 0.0068)",[3.6384 0.1839 0.25  ]
"(0.4671, 0.1559, -0.3233, -0.254, 0.4363)",[3.4243 1.1366 0.25  ]
"(-0.3581, 0.4178, -0.1225, 0.2668, -0.222)",[3.632  0.2593 0.25  ]
"(-0.185, 0.0014, 0.2601, 0.1377, 0.1616)",[3.5015 1.0231 0.25  ]
"(0.3797, -0.4838, 0.3545, -0.0978, -0.2729)",[ 3.3042 -1.4156  0.25  ]
"(-0.3803, -0.0172, 0.2454, 0.228, 0.0113)",[3.591  0.6114 0.25  ]
